"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","new_building","newly_built","oldbuilding","oven","parking_indoor","parking_outside","playground","pool","price","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","year","year_built","zipcode"
78,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"465000.0CHF",0,0,3.5,1,0,0,0,0,0,2018,1982,8640
109,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"719000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,2014,8165
50,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"500000.0CHF",0,0,2,1,0,0,0,0,0,2016,1963,7270
142,0,1,1,0,0,0,0,1,1,1,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,0,"690000.0CHF",0,0,4.5,1,0,1,0,0,0,2013,2013,9312
107,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,"920000.0CHF",0,0,4.5,1,0,0,0,0,0,2012,2010,8152
86,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1200000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2015,7516
72,1,1,1,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"482000.0CHF",1,0,2.5,NA,1,0,0,0,0,2015,2016,3293
119,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"825000.0CHF",0,0,4.5,NA,0,0,0,0,0,2017,2013,6333
91,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"435000.0CHF",0,0,4.5,1,0,0,0,0,0,2019,1994,9475
120,0,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,1,0,0,0,0,1,0,"785000.0CHF",0,0,4.5,NA,0,0,0,0,0,2015,2019,3184
126,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"765000.0CHF",0,0,5.5,1,0,0,0,0,0,2014,2014,1054
137,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"696000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,1998,6343
98,1,0,0,0,0,0,0,1,0,5,0,"Dachwohnung",0,0,0,0,0,0,0,1,1,0,0,"820000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,2010,7031
99,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"660000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,2016,5018
86,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"935000.0CHF",0,0,4,1,0,0,0,0,0,2013,2009,1885
140,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"498000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,2014,3415
186,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"1380000.0CHF",0,0,5.5,1,0,0,0,0,0,2014,1999,6204
137,0,0,0,0,1,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"1035000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,1968,1012
52,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"350000.0CHF",0,0,2.5,1,0,0,0,0,0,2015,1970,3954
139,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1190000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,1992,1226
137,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"1080000.0CHF",0,0,5.5,NA,0,0,0,0,0,2012,2010,7000
93,1,1,1,0,1,0,1,1,0,5,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,0,"478000.0CHF",0,0,2.5,NA,0,0,1,0,1,2014,2015,2500
145,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1590000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2015,4132
122,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"940000.0CHF",0,0,4.5,1,0,0,0,0,1,2017,2015,1015
102,0,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"995000.0CHF",0,0,4.5,1,0,0,0,0,1,2014,2003,8127
95,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1690000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,1994,6995
121,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"900000.0CHF",0,0,4.5,1,0,0,0,0,0,2012,2012,8135
90,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"418000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,1809,6600
65,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,0,"495000.0CHF",0,0,3.5,NA,0,0,0,0,0,2019,1998,3963
96,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"1525000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,1993,8585
94,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,1,1,0,0,"660000.0CHF",0,0,3.5,NA,0,0,0,0,1,2016,2018,5632
61,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"230000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,1973,1972
70,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"715000.0CHF",0,0,4,1,0,0,0,0,0,2018,1968,1252
42,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,"256000.0CHF",0,0,2,1,0,0,0,0,0,2018,2018,5037
100,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,1,0,1,0,1,1,1,0,"630000.0CHF",0,1,4.5,NA,0,0,0,0,1,2019,2000,1957
107,1,0,0,0,1,0,1,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"1600000.0CHF",0,0,5,NA,0,0,0,0,0,2014,1890,1870
110,1,1,1,0,1,0,0,1,0,2,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,"485000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,1975,6374
200,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"2120000.0CHF",0,0,4.5,1,0,0,0,0,0,2018,2003,1009
194,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"2200000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2013,6900
148,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1580000.0CHF",0,0,4.5,1,0,0,0,0,0,2012,2012,1166
90,1,0,0,0,0,0,1,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"545000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,1795,6330
89,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"450000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,2013,7556
160,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"590000.0CHF",0,0,7.5,NA,0,0,0,0,0,2012,2014,3963
84,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1095000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2007,7270
138,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"785000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,2012,8840
97,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,1,1,0,0,"638000.0CHF",0,0,4.5,NA,0,0,0,0,1,2013,2016,8704
300,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"1885000.0CHF",0,0,7,NA,0,0,0,0,0,2015,2015,1009
85,1,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"670000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,2010,7482
128,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"890000.0CHF",0,0,5.5,1,0,0,0,0,0,2019,2021,7206
103,1,0,0,0,0,0,1,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"550000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,2017,3994
136,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,"575000.0CHF",0,0,4.5,1,0,0,0,0,1,2013,2014,1630
36,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"360000.0CHF",0,0,1,NA,0,0,0,0,0,2017,2008,6815
140,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,1,0,0,1,0,0,1,1,0,0,"815000.0CHF",0,0,4.5,1,0,0,0,0,1,2015,2015,2000
60,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"215000.0CHF",0,0,2.5,1,0,0,0,0,0,2013,1990,3955
109,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"674000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2013,4222
302,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"550250.0CHF",0,0,4.5,1,0,0,0,0,1,2014,2014,6533
81,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"390000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,1978,1875
127,1,0,0,0,1,0,0,1,0,1,0,"Studio",1,0,0,0,0,0,0,0,0,0,0,"650000.0CHF",0,0,3.5,NA,0,0,0,0,0,2014,2006,6830
86,0,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"510000.0CHF",0,0,1.5,NA,0,0,0,0,0,2015,1999,7050
80,1,0,0,0,1,0,0,0,0,5,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"880000.0CHF",0,0,3.5,NA,0,0,0,0,0,2016,2013,8635
65,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"320000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,1970,5620
104,0,0,0,0,1,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"685000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,2001,7526
142,1,0,0,0,0,0,0,1,0,3,0,"Attika",1,0,0,0,1,0,0,1,0,0,0,"870000.0CHF",0,0,5.5,NA,0,0,0,0,0,2013,2014,8580
154,0,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1150000.0CHF",0,0,6,1,0,0,0,0,1,2014,2004,1400
75,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"495000.0CHF",0,0,2.5,NA,0,0,0,0,0,2017,2011,3906
105,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,1,1,1,0,0,1,0,0,0,"875000.0CHF",0,0,4.5,1,0,0,0,0,1,2014,2013,4144
146,1,1,0,0,0,0,0,1,0,3,0,"Dachwohnung",0,1,0,0,0,0,0,1,1,1,0,"725000.0CHF",0,0,5.5,NA,0,0,0,0,1,2018,2012,8853
95,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"239000.0CHF",0,0,4,1,0,0,0,0,0,2013,1974,9320
121,1,1,0,0,1,0,0,0,0,3,1,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,"750000.0CHF",0,0,4.5,NA,0,0,0,0,0,2019,1978,3963
130,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"990000.0CHF",0,0,4.5,NA,0,0,0,0,0,2017,1981,1226
76,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"1067000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2016,1009
96,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"670200.0CHF",0,0,4.5,NA,0,0,0,0,1,2014,2018,5604
90,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"950000.0CHF",0,0,3.5,1,0,0,0,0,0,2016,2015,1803
220,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"1960000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,1987,1470
85,0,0,0,0,1,0,0,1,0,5,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,"825000.0CHF",0,0,2.5,NA,0,0,0,0,1,2015,2017,9430
150,0,0,0,0,0,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,1,0,0,"1950000.0CHF",0,0,3.5,1,0,0,0,0,1,2016,2007,4102
231,1,0,0,0,0,0,0,1,0,1,0,"Attika",1,0,0,0,1,0,0,1,1,0,0,"1490000.0CHF",0,0,7.5,1,0,0,0,0,0,2015,2015,1630
153,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"1490000.0CHF",0,0,5,1,0,0,0,0,0,2014,2010,1233
160,0,0,0,0,0,0,0,0,0,1,0,"Maisonette",0,0,0,0,0,0,0,0,1,0,0,"559000.0CHF",0,0,6.5,1,0,0,0,0,0,2019,1997,4553
50,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"240000.0CHF",0,0,2.5,1,0,0,0,0,0,2016,1979,3775
96,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"845000.0CHF",0,0,3.5,1,0,0,0,0,0,2017,2013,8121
75,1,0,0,0,0,0,1,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,"390000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,1965,8152
125,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,"1900000.0CHF",0,0,4.5,1,0,0,0,0,1,2016,2016,6900
119,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"1585000.0CHF",0,0,2.5,NA,0,0,0,0,0,2017,2013,1870
103,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",1,0,0,1,1,0,0,1,1,0,0,"790000.0CHF",0,0,4,NA,0,0,0,0,0,2017,2013,3902
68,1,1,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"410000.0CHF",0,0,3.5,1,0,0,0,0,0,2017,1985,3800
165,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"985000.0CHF",0,0,3.5,1,0,0,0,0,1,2013,2013,8272
105,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"650000.0CHF",0,0,3.5,1,0,0,0,0,0,2017,1985,8180
159,1,0,0,0,1,0,0,0,0,3,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"1730000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,2014,8135
109,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"377000.0CHF",0,0,4.5,1,0,0,0,0,1,2013,1993,5734
105,0,0,0,0,0,0,0,0,0,1,0,"Maisonette",0,0,0,0,1,0,0,0,1,0,0,"645000.0CHF",0,0,3.5,NA,0,0,0,0,0,2013,2015,3914
84,0,0,0,0,1,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"820000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,1934,8706
144,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,"940000.0CHF",0,0,4.5,1,0,0,0,0,0,2012,2013,5600
76,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,1,0,0,0,0,0,1,0,0,0,"490000.0CHF",0,0,3.5,1,0,0,0,0,1,2014,2001,3076
120,1,0,0,0,1,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"421000.0CHF",0,0,5.5,1,0,0,0,0,0,2015,1975,9205
250,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,"3190000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,2012,6006
175,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"890000.0CHF",0,0,5.5,NA,0,0,0,0,0,2013,1979,3963
141,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,"815000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2018,2017
106,1,0,0,0,1,0,1,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"2977000.0CHF",0,0,3.5,1,0,0,0,0,0,2016,2016,3792
140,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,"1085000.0CHF",0,0,4.5,NA,0,0,0,0,0,2019,2015,8952
122,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"539000.0CHF",0,0,5.5,1,0,0,0,0,0,2015,2015,8424
237,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"3850000.0CHF",0,0,8,1,0,0,0,0,0,2013,1974,1223
227,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,"3650000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,2007,1906
168,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,"1020000.0CHF",0,0,4.5,1,0,0,0,0,1,2016,2016,3654
108,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"510000.0CHF",0,0,4,NA,0,0,0,0,0,2014,1998,3293
300,1,0,0,0,1,0,1,0,0,2,0,"Wohnung",1,0,0,0,0,1,0,1,1,0,0,"3320000.0CHF",0,0,11,NA,0,0,0,0,0,2017,2006,1934
124,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"660000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,2013,8810
200,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"2950000.0CHF",0,0,7.5,1,0,0,0,0,1,2014,2005,1884
136,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"490000.0CHF",0,0,4.5,NA,0,0,0,0,0,2019,2004,6500
176,1,0,0,0,1,0,0,1,0,3,0,"Terrassenwohnung",0,0,0,0,1,0,0,1,0,0,0,"1000000.0CHF",0,0,4.5,NA,0,0,0,0,0,2019,2020,8153
28,1,0,0,0,1,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"220000.0CHF",0,0,1,1,0,0,0,0,0,2017,1966,7050
162,1,0,0,0,1,0,0,0,0,4,0,"Dachwohnung",1,0,0,0,0,0,0,0,0,0,0,"1500000.0CHF",0,0,3.5,NA,0,0,0,0,0,2012,2004,4103
56,1,0,0,0,1,0,1,1,1,2,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,"340000.0CHF",0,0,2.5,1,0,0,0,0,1,2014,2016,8272
105,1,0,0,0,0,0,1,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"455000.0CHF",0,0,4.5,1,0,0,0,0,0,2019,1983,4852
250,1,0,0,0,1,0,0,1,0,17,0,"Dachwohnung",1,0,0,0,0,0,0,0,0,0,0,"1650000.0CHF",0,0,5,NA,0,0,0,0,0,2015,1994,6422
114,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"499000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,1994,6130
178,0,0,0,0,1,0,0,1,0,4,0,"Attika",1,0,0,0,0,0,0,0,1,0,0,"1390000.0CHF",0,0,4.5,1,0,0,0,0,1,2017,2002,9200
125,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"650000.0CHF",0,0,6.5,1,0,0,0,0,0,2013,1970,1875
94,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"475000.0CHF",0,0,3.5,1,0,1,0,0,0,2017,2011,1868
121,0,0,0,0,1,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"360000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,1999,5505
214,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"3150000.0CHF",0,0,6,1,0,0,0,0,0,2015,2014,1232
131,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"260000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,1976,9042
91,1,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"1685000.0CHF",0,0,4.5,1,0,0,0,0,0,2012,1987,1659
140,1,0,0,0,0,0,0,1,0,5,0,"Wohnung",0,0,1,0,0,0,0,0,0,0,0,"1150000.0CHF",0,0,5.5,NA,0,0,0,0,1,2014,2012,8051
140,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"475000.0CHF",0,0,4,1,0,0,0,0,0,2015,1990,3975
90,1,1,1,0,1,0,0,0,0,2,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,"345000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,1977,2560
91,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"680000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,2019,7513
70,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1120000.0CHF",0,0,3.5,NA,0,1,0,0,0,2012,2013,4059
220,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1190000.0CHF",0,0,6.5,NA,0,0,0,0,0,2012,1977,8832
107,1,0,0,0,0,0,1,1,0,3,0,"Attika",0,0,0,0,0,0,0,1,0,0,0,"1735292.0CHF",0,0,3.5,NA,0,0,0,0,0,2015,2018,6048
175,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"990000.0CHF",0,0,5.5,1,0,0,0,0,0,2019,2009,3803
205,1,1,0,0,0,0,1,0,0,1,0,"Terrassenwohnung",0,1,0,0,0,0,0,1,1,0,0,"2150000.0CHF",0,0,6,1,0,0,1,0,1,2014,1979,6318
100,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,"590000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,2019,8872
127,1,0,0,0,1,0,0,1,0,3,0,"Attika",1,0,0,1,1,0,0,1,0,0,0,"800000.0CHF",0,0,3.5,NA,0,0,0,0,1,2019,2016,6922
93,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,1,0,0,0,0,0,0,0,"569000.0CHF",0,0,3.5,1,0,0,0,0,0,2017,2013,7084
120,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1850000.0CHF",0,0,4.5,1,0,0,0,0,0,2016,2011,3920
138,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1420000.0CHF",0,0,4,1,0,0,0,0,0,2014,2013,1018
168,1,0,0,0,1,0,0,1,0,4,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"1550000.0CHF",0,0,5.5,1,0,0,0,0,0,2016,2010,8134
135,0,0,0,0,0,0,0,0,0,1,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,"1450000.0CHF",0,0,4.5,NA,0,0,0,0,0,2015,1996,1437
304,0,0,0,0,0,0,1,0,0,6,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"2190000.0CHF",0,0,6.5,1,0,0,0,0,0,2014,1989,1299
140,1,0,0,0,0,0,0,1,0,1,0,"Ferienwohnung",1,0,0,0,0,0,0,1,1,0,0,"630000.0CHF",0,0,4,NA,0,0,0,0,0,2013,1982,7013
117,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"2150000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,2013,8005
81,0,0,0,0,0,0,0,0,0,5,0,"Wohnung",0,0,0,1,1,0,0,0,0,0,0,"450000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,2020,1897
103,0,0,0,0,0,0,0,0,0,3,0,"Maisonette",0,0,0,1,1,0,0,0,0,0,0,"650000.0CHF",0,0,4.5,NA,0,0,0,0,0,2016,2019,6942
136,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"380000.0CHF",0,0,4.5,NA,0,0,0,0,0,2012,1972,6390
115,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1025000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2014,1162
92,1,0,0,0,1,0,0,0,0,3,0,"Attika",1,0,0,0,0,0,0,1,0,0,0,"1150000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,2012,1630
168,1,0,0,0,0,0,0,0,0,2,0,"Terrassenwohnung",0,0,1,0,1,0,0,1,0,0,0,"1745000.0CHF",0,0,4.5,NA,0,0,0,0,0,2012,2015,6234
172,1,0,0,0,1,0,0,1,0,3,0,"Maisonette",0,0,0,1,1,0,0,1,0,0,0,"795000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2017,5505
139,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"1090000.0CHF",0,0,5.5,1,0,0,0,0,0,2016,2012,8134
203,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,1,0,0,0,0,0,1,0,0,0,"1450000.0CHF",0,0,5.5,1,0,0,0,0,0,2013,1998,3654
